1716969520.40297,-0.024741053581237793,1.8638761939415776,1.3118629250293965,-0.002210060367360711,0.17673198878765106,-0.016282886266708374,0.0,0.0,0.0
1716969520.452957,-0.026366813108325005,1.8732973957977523,1.3117191571838316,-0.029587609693408012,0.16507256031036377,0.04199386388063431,-0.0010300613939762115,-0.03861764073371887,0.00670243613421917
1716969520.508108,-0.030613545328378677,1.881604218657247,1.309607493727753,-0.053582046180963516,0.1581987589597702,0.02220792882144451,-0.003559119999408722,-0.05056418478488922,0.005470218136906624
1716969520.570084,-0.040772877633571625,1.894426956204109,1.322722651827994,-0.09804079681634903,0.15513448417186737,0.11344968527555466,-0.010646715760231018,-0.08097022771835327,0.023687975481152534
1716969520.630745,-0.07153280079364777,1.868088657534326,1.245615273773382,-0.2164400815963745,0.06568555533885956,-0.2920325994491577,-0.034099772572517395,-0.27975791692733765,-0.05568017065525055
1716969520.679906,-0.08927152305841446,1.868926868004881,1.2404119175181423,-0.23976774513721466,0.035894401371479034,-0.2497992217540741,-0.03717336803674698,-0.3574102222919464,-0.026035834103822708
1716969520.736579,-0.08138708770275116,1.8654287328836507,1.2378710326488727,-0.16672095656394958,-0.025569792836904526,-0.21051296591758728,0.030007638037204742,-0.5355033874511719,0.02955884486436844
1716969520.796894,-0.10055477917194366,1.847640520645089,1.2058919252221085,-0.19412435591220856,-0.0994730293750763,-0.2792694866657257,0.014610718004405499,-0.6771782636642456,-0.012717090547084808
1716969520.843859,-0.09336300939321518,1.8361940335945623,1.1892276709769467,-0.13671156764030457,-0.1425521969795227,-0.2891708016395569,0.08767944574356079,-0.7014666795730591,-0.016491182148456573
1716969520.897379,-0.12293178588151932,1.7991357333203324,1.1178667247477467,-0.20006084442138672,-0.22518110275268555,-0.48128247261047363,-0.006838597357273102,-0.8114839196205139,-0.27849331498146057
1716969520.961021,-0.12399792671203613,1.7964623736184375,1.1606542631154917,-0.16119347512722015,-0.28036805987358093,-0.26412010192871094,0.07034968584775925,-0.8514363765716553,0.12149742245674133
1716969521.017019,-0.13664290308952332,1.7855267352717386,1.1787079845966244,-0.1644434630870819,-0.3383966386318207,-0.15118274092674255,0.068141408264637,-0.89833664894104,0.3152647018432617
1716969521.061946,-0.12816311419010162,1.7603834780885712,1.1858166703740918,-0.0879569947719574,-0.43131348490715027,-0.09045404195785522,0.20918995141983032,-1.005940318107605,0.40995705127716064
1716969521.12224,-0.12798871099948883,1.7308054067028469,1.1763122246664723,-0.059102870523929596,-0.4903317093849182,-0.11357125639915466,0.2394370585680008,-1.0127217769622803,0.33075571060180664
1716969521.180547,-0.14356139302253723,1.6838562936890134,1.0941661134633454,-0.09310917556285858,-0.5543521046638489,-0.4048861265182495,0.15924465656280518,-1.0475332736968994,-0.1862095594406128
1716969521.227812,-0.1984218806028366,1.6171338506915767,0.9911507889928253,-0.26930463314056396,-0.647692859172821,-0.7583825588226318,-0.14381614327430725,-1.1160545349121094,-0.7444045543670654
