,xpos,ypos,zpos,xvel,yvel,zvel,xacc,yacc,zacc,label
12,0.0020448408034652826,0.004397244615076514,0.0920166141196482,0.0085939003821784,0.01803086806203103,0.11839654625493731,0.007959461236969521,0.03247921437740617,0.12042307101671026,0
13,0.0005232737701053638,0.007289542651404126,0.07156197024311704,0.0032313629542481516,0.00900884736790243,0.053251306603560034,0.0047672276615117505,0.010657071571735796,0.01711671193873588,0
14,0.001021019569141573,0.0025634599929151196,0.06007019788337168,0.005456895528432363,0.009987244309820042,0.10833593900464236,0.007686854779968584,0.07318276350796925,0.0499693712543916,0
15,0.002660152395121752,0.002472922916931996,0.08319684721964361,0.02230842890961283,0.009146135921033962,0.13496425239059184,0.040426730985577,0.02476489156264142,0.10640884631502116,0
16,0.0003513345433930524,0.006521353616248703,0.07283205067770677,0.0021948063673148128,0.02492792126758991,0.11839709140715894,0.0018051284418104919,0.055136283871763954,0.04604234261974508,0
17,0.0017440869879368486,0.008901184612409406,0.08089470736439172,0.0028758272766028835,0.018849004774053307,0.2001983540592582,0.0020253213073173617,0.01362315703071076,0.2235095276350402,0
18,0.006781113874307796,0.018377385153934188,0.2640296913840165,0.05169044567621515,0.014122086119287024,0.6434223558239366,0.0475579447166309,0.017567182982576868,0.6156909360240811,0
19,0.0029155764730800435,0.01573401931061437,0.13084359413923885,0.04498166386500243,0.014379427142462056,0.3957030341763366,0.03997223883390568,0.03389878543037048,0.33278042795833745,0
20,0.0008327802493548824,0.003154447943770354,0.03598197636479663,0.007460807441739506,0.017636766328054446,0.2170120282961484,0.009469006225308102,0.07449376349946077,0.08509850274864428,0
21,0.004185897256191089,0.02839808034089139,0.10005670079282386,0.036642278093586174,0.008805053265219276,0.14285876630052247,0.04097830828975607,0.025090766052757216,0.07037679434069347,0
22,0.0005635378437013914,0.014206390868634212,0.10244673757952547,0.003199119333883849,0.011430001582217688,0.11552857318744522,0.0030142161932253915,0.028615369332260193,0.1081114699253993,0
23,0.0011371751840846861,0.028111743955781317,0.1279477609226602,0.029858457271449035,0.028083326963503314,0.32690067043273197,0.03911897658260966,0.02550079911319063,0.250980359101801,0
24,0.00042665898276204536,0.011750410805202754,0.04724237142930981,0.004743535429456065,0.00990291039512648,0.12525314452363245,0.00466135757785701,0.03118929586215704,0.10040841775645414,0
25,0.0016695604339842828,0.02447245365371591,0.07903276002917856,0.01461040986437781,0.013582393778436284,0.11664168662597338,0.024544575884369417,0.018128352231186518,0.09510455056368866,0
26,0.001678824853311814,0.01807506923048182,0.07057483287467525,0.0117608187551667,0.010846063838417703,0.21636359499954616,0.014215852615284515,0.05995719744558471,0.1831748804442999,0
27,0.0011391010960217051,0.013326177414617696,0.1198001807952295,0.009248301620876203,0.005789338805535494,0.3195213930096545,0.01332115892739148,0.03130494701882397,0.1887651148714068,0
28,0.002460821804204921,0.027955389451400938,0.03395378604821787,0.0047961837787246445,0.01015159682382626,0.035269247561769995,0.00784538465487234,0.03174304728110604,0.022492687967766177,0
29,0.000923539695873771,0.012236700666174822,0.11543381677879057,0.0034588548237511163,0.00826735576546824,0.3151170837989433,0.0038004868421254267,0.03014496706933639,0.29343493891868005,0
30,0.0029557976382580797,0.015605837350568802,0.05642065343897403,0.027762395182884946,0.012734951773203348,0.1797391491592723,0.04258610064147978,0.03266466640035679,0.20719805560755267,0
31,0.00039013496975295674,0.0058319701251416745,0.03687735565266988,0.003412079816935101,0.018366338513742093,0.22223451181692305,0.004242618610581897,0.07399223176973156,0.1438521121410031,0
32,0.0006315554788374848,0.019981481442418937,0.03818172229578749,0.004571903723342836,0.023252718797254476,0.15884733769731346,0.007213155177379647,0.048069494743888636,0.13785462283347005,0
33,0.0010794387076684755,0.016953631861705936,0.039894402450082356,0.013713646285230235,0.030545058883622443,0.1451277028534102,0.01701418971261926,0.09563155806613804,0.12733810426253336,0
34,0.0005274741564130486,0.007884213097346658,0.034569401394707815,0.005500588191894179,0.019523087223637967,0.09636391319723189,0.003850219412818034,0.10908660119566249,0.08037021063772157,0
35,0.0011483771054434638,0.017877354296863913,0.05681965821590407,0.009976235941250779,0.03121559845170228,0.1676140293084242,0.013900927487,0.08070935519825119,0.11293250412835595,0
36,0.0005258896028746577,0.02065030569061796,0.05425964057845823,0.0034399271237014768,0.01823961709892474,0.16756173607873648,0.0038944771608581986,0.04928155617673571,0.16237213982015852,0
37,0.0013764103344253702,0.016570474026681395,0.11446908582627022,0.012767550953994667,0.014698387296715128,0.46204508471234595,0.021592358842308305,0.0484437253973786,0.471407879253181,0
38,0.0006184536597616232,0.019183160360262942,0.04163403463150374,0.004533956275005418,0.02571917770644765,0.14136806902243554,0.009851189296933634,0.04918078679397018,0.09817669745755724,0
39,0.0005908688676473772,0.00962429329222625,0.019765289645323404,0.006582899005928214,0.013523930569786482,0.02903692428037622,0.011096703993944974,0.05085020744137929,0.03920891270104736,0
40,0.002329200631942538,0.00783277645337146,0.13291747633148307,0.009164216941962414,0.013060924781466744,0.37345385945203996,0.010085739257817418,0.025817930024298653,0.4787413130084674,0
41,0.00031921175457147216,0.006923418005420335,0.08994790832897645,0.001989806097136254,0.007994386247654953,0.20513853955302372,0.00455869273590828,0.021476365226097475,0.2436270254297107,0
42,0.0013961468875280626,0.013107078029703841,0.07099006287382865,0.03444639768048596,0.010247814597073135,0.1697207454350688,0.010572601980771505,0.010688651164955546,0.09103289187028234,0
43,0.0005771041505184505,0.020654016389222447,0.12310632300771276,0.006112004516861472,0.013183129832929154,0.3640652747288265,0.012252062262590596,0.03304214897252166,0.37387659745646107,0
44,0.0010377251886199354,0.009683318916271957,0.054816548934523694,0.008527015061587285,0.007003818432062966,0.17408518986863414,0.011206813502025932,0.010191555375051923,0.1503003063427177,0
45,0.0014900370236791125,0.004673621441634261,0.08484201260021348,0.016001835759830302,0.008367410837436166,0.25729633527136747,0.016521597201448742,0.019621330840959666,0.22322752858927034,0
46,0.00014980257485245995,0.016152994418145904,0.10669883339077824,0.0014541105361795589,0.006908543790805327,0.4671952893121269,0.0024843487591843317,0.01767767344256445,0.5509167027001136,0
47,0.00013798316530502674,0.013396297721092569,0.0968789329252616,0.001698135882547632,0.025919283753664982,0.28194096625726195,0.004418934572785243,0.04318769384155597,0.25208065538422525,0
48,0.0019025558234067842,0.012611436463995124,0.052558335354688755,0.0036089241201539644,0.013040293352871418,0.17895659407608142,0.002490572671601426,0.030517640586298394,0.1866438610314741,0
49,0.00040942544944640256,0.004225217860241964,0.09307011462071751,0.0015707126228222295,0.00992744835954921,0.1420972769914828,0.0019775495700665026,0.02871024847702023,0.10598974083089922,0
50,0.0014492223887935065,0.027723696904258088,0.08660885026214046,0.018432087989127235,0.020301145040937357,0.3394847409138286,0.00979557928173831,0.04407474287317427,0.2814989825525543,0
51,0.0032033843029475907,0.009427173538729548,0.0435034908717619,0.012623603228798248,0.009818681731555394,0.05922341510135949,0.012120326363584333,0.011160386137084246,0.03133117597480101,0
52,0.0010104155191868012,0.00862120829131306,0.047923945945779776,0.015648949782678143,0.006713328109069059,0.06819860618500194,0.027562755095157907,0.022510293142818726,0.06353413507701128,0
53,0.002774268662970536,0.004300455837354001,0.0622650248317288,0.010123740708532739,0.006881116158704251,0.03794699795275694,0.00523400753658727,0.015479333536290439,0.014027891507886301,0
54,0.001811157790947152,0.01997883477403923,0.14403760639394386,0.0030407083904814463,0.0028254229508228746,0.030183613472716107,0.004647775237303083,0.009362343336172195,0.02666236315831037,0
55,0.00356230468020747,0.011574478018900677,0.05574700993204966,0.0145822981410545,0.006285533202386749,0.12017772525658538,0.013997965051100916,0.0037107939693661212,0.0541742310942254,0
56,0.0003965811372475978,0.001619693200886538,0.05046011786326753,0.0035464540736853925,0.0034676159021702828,0.022517017223353798,0.003967637513233895,0.012662292745515627,0.01272171496415017,0
57,0.0035392835836777193,0.0010500121582657355,0.042563149668969465,0.01925045822455432,0.002145563395545843,0.04050065444470037,0.018959026494202513,0.0030916302177036365,0.015933185461159155,0
58,0.008355256405719448,0.004176531337465982,0.01721928452127726,0.061629442762423096,0.005315532069342859,0.03500871173796921,0.04551592162388614,0.006070903396816281,0.031395592838435,0
59,0.0007398484543752345,0.008099540631591396,0.06892213813996112,0.00543093861983004,0.020544750535272167,0.07148870320941651,0.007677996424458143,0.05466534750534872,0.10675303441740094,0
60,0.002294527625744018,0.015108364269699403,0.07683988689418657,0.006396573201455083,0.005932983027463906,0.10627268776575871,0.01049410161179555,0.00948370430491727,0.06768741241056375,0
61,0.001065177006553419,0.006225820952294199,0.06907133653482189,0.0034486238440992506,0.010927952035388513,0.07676163952932848,0.004058369799790786,0.040143069475854144,0.055815252868207745,0
62,0.0035182688168153243,0.008373999694093089,0.08773128861469051,0.01585847489550693,0.01113716941440479,0.10481789931291137,0.017421361249469677,0.013367807257650138,0.07893362737722301,0
63,0.002300118621062879,0.011467249067135008,0.0450128665332981,0.009403476666603593,0.017675581212424896,0.06407660652669048,0.009044908131298034,0.042944755432156485,0.031185007205515817,0
64,0.0013829043245572677,0.00520818759066169,0.05008966684722476,0.0022079155677515033,0.008413646606340551,0.06152234394766096,0.001810604943026671,0.011500731167894492,0.042603781868287796,0
65,0.0012618659096511945,0.021482715856565228,0.05974971387957262,0.006758114410006133,0.018553583371166842,0.09267628294989207,0.00788918075460865,0.025967952582043773,0.05615691723844668,0
66,0.0028379032797105253,0.011375887451377858,0.039527264687415846,0.01029284208996147,0.023818541020575956,0.06773403268175965,0.008723171224936445,0.04486117537366309,0.09659356684762888,0
67,0.0008772788311620986,0.01407756608535323,0.038547382890640886,0.002517311104346918,0.006599529667412914,0.060678312686802835,0.0015677297844129295,0.004390369784963031,0.03931361239392268,0
68,0.007867981592354564,0.01350925268111529,0.049929832947706455,0.09610062924049619,0.01618430490690045,0.12040698425675918,0.1283650698193895,0.0358935210875199,0.060093867355965204,0
69,0.003785334774648029,0.007267674434808889,0.050320969629741585,0.01527445832102795,0.008243314562732527,0.09682939853760016,0.015606515814973692,0.004840567386461725,0.037692453097097116,0
70,0.0003434231143869707,0.02057061409812057,0.0939488987903097,0.004758575909745052,0.024398691561073778,0.5547641979346273,0.005411809951085818,0.06635492752353374,0.7241890422232089,0
71,0.0007158750855623767,0.017130402620687917,0.06685145399014465,0.0018012885922392581,0.004710222775800865,0.12061021153241544,0.0014519643079169296,0.019773001304121098,0.09568380843828575,0
72,0.0012862293995868975,0.003623837898768156,0.057389558910242444,0.006201659563800145,0.003808966482504549,0.1862408927412859,0.007182849705703192,0.006230533679716917,0.17605132881393082,0
73,0.0017978812101748641,0.014082378559565328,0.09826518181360686,0.004065459516491783,0.006987719046040143,0.160914147784291,0.0036251469153485935,0.018613515147372542,0.12456133079514593,0
74,0.001258799826089481,0.014300727523351656,0.0860409813973908,0.011113024306446784,0.013588036654346382,0.23602907634149092,0.01358379027029525,0.02248716785976439,0.22866628649549653,0
75,0.0029877792508910426,0.01929248066683708,0.09403905294344381,0.021162807685837982,0.01334212232137299,0.23857041350556754,0.040167807717517906,0.033898466870316425,0.16051180964373943,0
76,0.0013088339143392123,0.00971360600672742,0.09226453250978071,0.028428082339752688,0.005713890105948048,0.2944168991523883,0.05517333305340019,0.0145193783633026,0.2534503024762117,0
77,0.0005899983702403283,0.019235244487649125,0.09735951493699714,0.00283097948453779,0.005424121848616741,0.17289586120358522,0.0028209964142489495,0.006018113346720933,0.17119403271978736,0
78,0.0010120201435015765,0.03679671258900048,0.14576902229995242,0.004214956468359806,0.01587774884781212,0.2562496899517661,0.004356984999406926,0.014918557000456998,0.112375925060034,0
79,0.001265316262768109,0.02917834010363788,0.0839171659260386,0.006857791666784011,0.01454879687857038,0.16912111321915532,0.010913647038579749,0.011058527493857835,0.09014916082596668,0
80,0.0011866390399750148,0.00830408772835237,0.1004881947724704,0.024938399770508667,0.006743467429555449,0.15560097515537907,0.03921461333563711,0.009587117157186669,0.11147940362085944,0
81,0.00021360145862114738,0.0023039922882878245,0.03130632991731094,0.0007858199525332625,0.015695225476071932,0.07683479627903306,0.0011698100739629322,0.06466441141937643,0.08938430806409499,0
82,0.00022846470823692784,0.00550251017360821,0.07426536807067638,0.0005308380803648958,0.006375568737522945,0.09277148547484308,0.0006323775955823938,0.011631142682126385,0.08443823630606034,0
83,0.005864827776883506,0.00819486694453961,0.0788349944865879,0.08357845523679733,0.020763818455219338,0.1704049526085093,0.12204489951811064,0.12723686351294533,0.1424372116224467,0
84,0.0010545503105329652,0.004059093604432067,0.04520639407651244,0.020838707451309463,0.024836377100114097,0.08569803574994113,0.02290547056352676,0.059208453097013815,0.07560876315817468,0
85,0.0026149255866197243,0.012707613332944406,0.07544060591832549,0.005226780649971593,0.01851946206689877,0.2590630150023009,0.0034618724439610103,0.03958635741703699,0.25187409572611424,0
86,0.0013197846944209592,0.01080812212489312,0.09637442079265797,0.004792000119049267,0.04244043947620081,0.16272090285087223,0.004238119327215492,0.05274115202955451,0.16539939693157749,0
87,0.00030867460258962777,0.011987695228623713,0.033115181318247144,0.002304705426406923,0.04154021342963886,0.1422065231794078,0.003868660043130442,0.10547520282163034,0.17833537828559676,0
88,0.0015051009701172833,0.015589535266766695,0.07461350147497335,0.006105337530607032,0.032432939170778795,0.3028917605629456,0.009217096465270996,0.04904382549646883,0.2723092452145507,0
89,0.0006236386611328157,0.012997399535303466,0.0807631044406593,0.00442468728958513,0.03436433949856127,0.1561302145650075,0.002198505895165531,0.03511580908427049,0.1644723706334342,0
90,0.0014495988572253008,0.006144855480824837,0.08687665985575516,0.014789936762587315,0.008876558783614997,0.1546169957629901,0.03218776523704187,0.03366271427872074,0.10695543279849729,0
91,0.0005367111343452269,0.012730698331939558,0.04190590933940293,0.00633029911890326,0.010925704402117441,0.1725959191475782,0.009475435041886714,0.05766339781159919,0.24448159023485486,0
92,0.0012737889507685935,0.027509262616961936,0.03505553202950262,0.007334951563818545,0.017325384774595085,0.08428700237896976,0.00837944547967882,0.028120497057256524,0.1104678747625943,0
93,0.0013307593914396068,0.016693133719479142,0.03419301180162812,0.010940766392910911,0.009512726998059294,0.14956148889990897,0.016147501867176207,0.027429458390377123,0.1456530247048854,0
94,0.004763131185656375,0.019373158114026005,0.11171904252903754,0.10320664807998933,0.005169741248372332,0.38452970785005774,0.15591566532459555,0.012556543867669898,0.25080574516165016,0
95,0.004913343788215577,0.02325325910780943,0.06906957568262524,0.08345824348569676,0.014732802220024337,0.28977274743482206,0.09885549765572604,0.044767069159390764,0.18448039376360073,0
96,0.00200933705871143,0.01785253312448967,0.04363182237364659,0.01353341584356575,0.01996283812560624,0.15424589107418252,0.011244358925974788,0.05395196586776152,0.12270865351783522,0
97,0.0012966487852163597,0.014603026566000996,0.05344650015156909,0.0041388559305407845,0.013955011166673198,0.07848863562202961,0.00791206512901821,0.04539816442754361,0.06680257132375411,0
98,0.0009903206256125106,0.01904925777356622,0.07895002263574084,0.01668230210822024,0.030818457890748868,0.11874813093738117,0.019482746624107296,0.04504515851221047,0.09260496945882915,0
99,0.0015256989655920488,0.025360429313738518,0.06137570451618398,0.00681329836913029,0.025352402284006974,0.43743556736547967,0.0048250927990723825,0.06285480126643854,0.4841864486049712,0
100,0.003682645840886966,0.025782668578914487,0.11406673320722147,0.04307150004086286,0.03255547321921086,1.0415106524090254,0.0702758908255835,0.06613506160403906,1.5444026161932518,0
101,0.0034329245397483506,0.025700384325865105,0.14547028471646212,0.04559207642989031,0.03571227132171361,0.7031517173781487,0.09992604890712219,0.0795077344948767,1.23948095124364,0
102,0.015893046679306414,0.034020113682998045,0.1581228003063113,0.19233834797915111,0.025409242809440215,0.5946207225969173,0.2064629394476026,0.05684010141624152,0.5639415444904818,0
103,0.00022953161598493485,0.006151420280349557,0.04226159234868384,0.0029225949482698057,0.00944830541563241,0.291707319642669,0.004576904511345071,0.021716104426650402,0.31948489594502394,0
104,0.001172040879447314,0.0059487153227989215,0.04998145349021635,0.003088717226391513,0.015735389988958664,0.29396088716684193,0.005568219818366997,0.040452404630815925,0.3125700490758848,0
105,0.0002790841121768843,0.007336562108045675,0.030463045216256403,0.003907813125960641,0.022244299526287176,0.1945186104235666,0.00973245313000365,0.06947062723048206,0.19399389937254535,0
106,0.0004907834737262018,0.0121699757759536,0.07224058944986864,0.004895863161934051,0.012936186505742762,0.3038496494708,0.006297367498566734,0.03634995016209327,0.29825018304637296,0
107,0.0060322965880264985,0.033434247012433124,0.10900555688704772,0.136129312315698,0.03101991326712208,0.5337163626125918,0.16112387929000424,0.08084036666812257,0.49180442374684746,0
108,0.007132516994707661,0.013276954592213354,0.09000791095196214,0.03604931764049684,0.011578512295897578,0.18027612095215642,0.04201350586571601,0.021700660830239957,0.10187886961108054,0
109,0.0002907177693372483,0.008583960085649742,0.043193465385449305,0.0024501530309617597,0.01336756674000698,0.27186005487659,0.0027421380287065097,0.047113292466142015,0.2586114579406914,0
110,0.0005782057378669613,0.010826702225985576,0.06168080732754418,0.007274443837929173,0.0176936393087765,0.325838896297671,0.009897538602855709,0.06906333713645282,0.393986321315412,0
111,0.0002084239627700859,0.008466381114807256,0.04626462969600001,0.0012336138133042516,0.020452242884005663,0.3236140617698679,0.001556054408779443,0.048150508378425286,0.43127818854807604,0
112,0.0006236712591365164,0.008634701132841047,0.04495354750313891,0.005499678799686018,0.01649408503485484,0.33098053090731566,0.005758071488924968,0.05753285859656969,0.3133537450988595,0
113,0.0005597010707361163,0.02274344021648126,0.06784291439743007,0.007917036981083763,0.0084682651625252,0.11931223009730396,0.008546841845519506,0.009204039761279979,0.07508426146616018,0
114,0.0005311731750426604,0.019896604420859873,0.07041394668886045,0.01520088213700702,0.026273563005487537,0.39394075406865026,0.02784661566861367,0.04715242610462827,0.42553260856140684,0
115,0.000262000754794884,0.007341809189166999,0.04710533497925478,0.003579178828969464,0.017651725488841676,0.24735017177657076,0.003225670456126093,0.05490115513648539,0.28317418323076815,0
116,0.00045570263745440165,0.03755640935389754,0.110327275870634,0.007559512351763035,0.058475294661496216,0.4374078381326067,0.006259590209947953,0.07367087951514953,0.49356335761040704,0
117,0.00198836067401431,0.028005340783117883,0.13167579000712504,0.004526695012410415,0.03110308523226552,0.6284755648022714,0.004922919960523609,0.06912187654150004,1.0733457562976816,0
118,0.0014690662189845828,0.019037869400862287,0.06788689520433325,0.007719210952655388,0.025261669564371866,0.40104987935941044,0.013669210003405399,0.04897604016951121,0.819083991360786,0
119,0.0002705173001853259,0.0082254343427626,0.03739229763829839,0.003350566559876981,0.024211640603456385,0.15586543005824033,0.0023149435597199534,0.10651435114733056,0.1903558150504623,0
120,0.0003261706488579017,0.001249241120859175,0.020898017711009693,0.0006335239395984247,0.001893907519522689,0.08409523923462509,0.00010800559941714975,0.011705341326984246,0.18909792644552603,0
121,0.0009835487489875472,0.009242888519157475,0.09198989546869409,0.004607276443901001,0.007683461628379001,0.09141132132903343,0.004985772500539041,0.01593471757345558,0.06335133105729997,0
122,0.0001982466547434135,0.010260409853952723,0.1789377105836346,0.0006842832576090898,0.01765471316342229,0.5481310969372636,0.0013162759071904942,0.04211143006751491,0.3976356742106149,0
123,0.0002926006450492145,0.00640847583735753,0.08506271392501556,0.0041871724429001925,0.014332794491051872,0.17486554487889638,0.008119086968410292,0.03785249801421875,0.12043449222907066,0
124,0.00043638709731523654,0.008612671957544497,0.07145623000015594,0.004272222938568374,0.009366175703518104,0.10728664430746193,0.004013202373648801,0.00714276389302099,0.07290474881120831,0
125,0.00012557258938505382,0.004993160860671244,0.08009092024218048,0.0011357538547983898,0.0068692592554541075,0.12594195033058908,0.0012060005800844389,0.02514492532709551,0.0960942049923629,0
126,0.0009193064313899648,0.0039304616254933365,0.1293344906127197,0.003260125615756808,0.007908586744762521,0.09724530456011472,0.0032491110193897292,0.014616781540026236,0.04696097024173998,0
127,0.00044834438344015765,0.0005278606334705306,0.02398057409444778,0.0014919726467306578,0.005291707743052262,0.048333334231157564,0.0013401977171942654,0.00926430698953299,0.014314277408656706,0
128,0.0005643429799218086,0.0053064302234049334,0.022509580509086267,0.002149358279892265,0.004361603250304437,0.05452131292717113,0.002555680811143454,0.011610866923119351,0.08167899234056179,0
129,0.000268223947899287,0.0009647320051305248,0.015520901880471463,0.008581520582336077,0.005848961221151517,0.045421509986683116,0.011497682535347246,0.0061915443726488625,0.07768097227943252,0
130,0.005976152912634299,0.046728940958379026,0.020290497281139144,0.0698813497144357,0.05289705383293891,0.02216196095892659,0.07044428187126597,0.06295209098077072,0.020194505453195847,0
131,0.0092620514213267,0.04861619972970126,0.025279981584228683,0.25726790984902803,0.04551576645127624,0.17191894165490396,0.27319307723818737,0.0561624273627158,0.16777876022794314,0
132,0.006497303106225861,0.03964879780045714,0.023669372505137697,0.009634085352668955,0.03807611196984201,0.07428670096518047,0.008168356775457368,0.03821260779992718,0.09144292642087419,0
133,0.0022479170597608754,0.048615507686779275,0.011820836858743489,0.009637336587021839,0.0931358036161832,0.01995504575729327,0.008590126184470769,0.20366612571227424,0.01660865038442715,0
134,0.0027532171328588646,0.034901811625676106,0.04987004738784697,0.022580200586197245,0.07159443889208293,0.029987449541729598,0.027176754288128168,0.09194918631949375,0.022379193797719674,0
135,0.004027526917727689,0.032739740732676235,0.0984962897900032,0.037074942892079986,0.09160566235362826,0.053929176291069685,0.028555337882233446,0.18634641694230014,0.036851200487024414,0
136,0.003138716899777239,0.04799761858306102,0.015036602553425408,0.015563954415609215,0.07362460499325706,0.012302017800953767,0.014795953125257007,0.1240512206437404,0.017828249112578055,0
137,0.0017131156405482835,0.04094184471797723,0.028349516480027148,0.011488735278420493,0.06666788714777443,0.15326136633781443,0.011545013849199887,0.18060392078910198,0.21433298638959702,0
138,0.004411672622210533,0.10571530464012266,0.025141815180857598,0.06565789857611261,0.052200421288161485,0.15596720340764217,0.06814676329286913,0.13234895585224696,0.11838517365231153,0
139,0.006694729920964078,0.12253186618652027,0.016209334881364452,0.03976719737017395,0.06589139040164368,0.03234681153303496,0.04544899025830974,0.05525280095111928,0.018838784009819292,0
140,0.002859296283233615,0.06615985726321987,0.018052913152691516,0.01721887479178596,0.12409960189769575,0.08012711993057979,0.030211566854795494,0.27619522103513156,0.0939847915103339,0
141,0.005783188386768604,0.03435994875311032,0.02217981108855805,0.057511724869448895,0.07800424572326929,0.046034612840923916,0.032512116106762155,0.12516168477931255,0.02161455035828442,0
142,0.007889527251414615,0.10332088713355099,0.03796150418263165,0.03418525231668648,0.10447213905198159,0.11003726541738729,0.03546132690037047,0.14773527295923258,0.15963845749548813,0
143,0.011362355068330835,0.04391304541142828,0.017608408912899862,0.038224873805283874,0.06603953901805555,0.028049839342816765,0.038831577211172634,0.08079411404625882,0.039199702917978425,0
144,0.012308532485079043,0.030984389640912414,0.006082586892605259,0.028803418273964397,0.07822383856124797,0.03274657178254205,0.03836030277500542,0.11097862810356379,0.050090918706555035,0
145,0.01698687906186076,0.05879397999708942,0.019873983724981205,0.2566750530483645,0.05467117977340347,0.03100767941904812,0.31531185348415103,0.098870824427171,0.023692696611291458,0
146,0.0060479233865750595,0.039863136623074585,0.006223684768967283,0.08590152563091838,0.05124268657652991,0.024931863210591956,0.07931699089931528,0.09827757223510329,0.028429997876836855,0
147,0.0050471095878076334,0.051445287683656436,0.02030595005035526,0.0319766359646059,0.07566469985903261,0.09133624193966114,0.03728547171204434,0.1498702151039268,0.11594899830285886,0
148,0.003789850465837402,0.05138845845548129,0.04734859683106396,0.01871732178945447,0.11887217938415595,0.14387215262674216,0.022079715007292677,0.15379969431902057,0.12062059893574045,0
149,0.0024889789232255253,0.0714827259548426,0.0333948885789791,0.01166636478154066,0.07489838803632058,0.05398995240642233,0.012223952940558834,0.12792584229249146,0.06231613111966286,0
150,0.008732940620685255,0.006296531894714694,0.010763373454653417,0.14700903624227912,0.03754428451430298,0.06935734091571209,0.13111492999734037,0.13483976019363478,0.06734834589241884,0
151,0.00041494704423037363,0.014817240167031584,0.005936817658592846,0.004956718186538282,0.030777758695194047,0.01883187799339714,0.006399065200223826,0.03501379877410628,0.029435213914123702,0
152,0.004206257927562251,0.020231433045082334,0.03822935269243049,0.036652220720047764,0.05081683591742136,0.18809290842099477,0.052182959743734124,0.09306084964647023,0.1841600019891153,0
153,0.0037648103347861363,0.03767842230750715,0.022788416841193808,0.0432110077133124,0.05072676367710961,0.0332718589262481,0.06685574643790321,0.06919396423459377,0.04785306456628283,0
154,0.005967099161594438,0.02834590310232647,0.024514990950625037,0.012888350141920227,0.04019035741667833,0.02922487573547139,0.019778646069322,0.04987275051865273,0.03102286167204306,0
155,0.002363257910581021,0.006223955705861035,0.04534082871945931,0.026427474188505544,0.0284468965555477,0.5075306047658944,0.025081946410769378,0.06379833068406157,0.46396386675304124,0
156,0.0016977140823841487,0.027356800934995824,0.013665055695067613,0.01664370324560548,0.06837451708391033,0.08586068262777413,0.016361352572035314,0.14753095236502328,0.10415028140048475,0
157,0.000989697176203525,0.03539531945556187,0.016049937052007097,0.004367335520482283,0.0751908321935632,0.033483152966850886,0.005018745601741053,0.103618833023571,0.024376409938836805,0
158,0.003306431080362538,0.01511394657192336,0.019632998754692852,0.015995528271830876,0.06888004182906592,0.06897419860283777,0.015196826648733267,0.05930078029273922,0.1238949171562643,0
159,0.0005800168079633409,0.012255521679457305,0.041101544499346665,0.0051354631006499205,0.0454411955683072,0.7165480473720922,0.004674180336463734,0.09192741904658036,0.9131438089866908,0
160,0.0026112671741832356,0.026814463598567432,0.011936793325495154,0.01293020688144395,0.038544313339625255,0.10292789767958435,0.01743135246484881,0.05220530572485696,0.07750730074139288,0
