timestamp,xpos,ypos,zpos,xvel,yvel,zvel,xacc,yacc,zacc
1716963040.601395,-0.10695071518421173,1.4568988104327818,1.717390915382068,-0.008391343057155609,0.11615210771560669,0.008167184889316559,0.0,0.0,0.0
1716963040.655441,-0.10279408097267151,1.4656187700254668,1.7249449737374702,0.07563930004835129,0.11846806854009628,0.17401278018951416,0.0023332745768129826,0.03176930546760559,0.011341556906700134
1716963040.712368,-0.1118096262216568,1.4799952384426711,1.7639123330536892,-0.04498015344142914,0.09742104262113571,0.4655347168445587,-0.014698496088385582,0.07398472726345062,0.04873395338654518
1716963040.765644,-0.09518050402402878,1.4787513002550763,1.726821374516402,0.07330898195505142,0.10385139286518097,0.0851224958896637,0.023954244330525398,-0.11272279918193817,-0.05291929468512535
1716963040.817126,-0.08648800849914551,1.4809494942815962,1.7144483181673122,0.09688229858875275,0.08795669674873352,0.00594252347946167,0.035211049020290375,-0.19215714931488037,-0.08580538630485535
1716963040.879753,-0.08105748891830444,1.4827573317219502,1.6952599349864013,0.09882138669490814,0.0914294496178627,-0.07055679708719254,0.03393477573990822,-0.14719164371490479,-0.12485650181770325
1716963040.934433,-0.0752066895365715,1.484195294986747,1.6823341818662554,0.10200640559196472,0.08013833314180374,-0.1060371845960617,0.035243451595306396,-0.16537465155124664,-0.15057604014873505
1716963040.980515,-0.068247489631176,1.4865019536779513,1.6998666674896272,0.10751063376665115,0.031162917613983154,-0.03458093851804733,0.03633710369467735,-0.28643232583999634,-0.05461803823709488
1716963041.033723,-0.05664747953414917,1.4884435435774273,1.7140183954072925,0.12781424820423126,-0.001289166510105133,0.01660703867673874,0.06142440065741539,-0.33131325244903564,0.024879753589630127
1716963041.098118,-0.06045341491699219,1.4864420801877842,1.7237546072113057,0.09201130270957947,-0.03727895766496658,0.04410698264837265,-0.007766153663396835,-0.37221723794937134,0.06570807099342346
1716963041.153506,-0.10354307293891907,1.47564038282657,1.7195435758158233,-0.07958486676216125,-0.09204520285129547,0.013128120452165604,-0.3124099373817444,-0.4546946883201599,0.0017153024673461914
