timestamp,xpos,ypos,zpos,xvel,yvel,zvel,xacc,yacc,zacc
1716895843.858642,-0.030566208064556122,1.7459079779163444,1.8896438212117206,-0.002140400465577841,0.12009156495332718,0.024178138002753258,0.0,0.0,0.0
1716895843.911271,-0.026971951127052307,1.752394178562082,1.8878075493072675,0.06545743346214294,0.12227027863264084,-0.0018238294869661331,0.0039020152762532234,-0.010322196409106255,-0.003531638067215681
1716895843.964363,-0.018205545842647552,1.7596617895845856,1.891244836801153,0.11286003142595291,0.11753952503204346,0.0467526838183403,0.008916848339140415,0.00967879593372345,0.006051103118807077
1716895844.017755,-0.007361407857388258,1.767608298113923,1.9030551557592439,0.14177265763282776,0.10779169201850891,0.11424864828586578,0.013789630495011806,0.02174624428153038,0.020592937245965004
1716895844.071775,-0.001107764313928783,1.7736477506742765,1.9033726463508036,0.13521404564380646,0.10389215499162674,0.09372609853744507,0.011927831918001175,-0.015956386923789978,0.0073937466368079185
1716895844.132266,0.007245122455060482,1.7691014921863752,1.8313262041348009,0.13906830549240112,0.10871690511703491,-0.20088660717010498,0.011435938999056816,-0.20141226053237915,-0.13015614449977875
1716895844.182579,0.002901318483054638,1.774022837113647,1.8559712065482379,0.10043517500162125,0.07225795835256577,-0.08989837020635605,-0.005961412563920021,-0.22122952342033386,-0.08120863884687424
1716895844.241406,0.012397931888699532,1.7737545068735485,1.8158275217638977,0.11162863671779633,0.07588042318820953,-0.19334250688552856,0.0001704283058643341,-0.22685399651527405,-0.13967680931091309
1716895844.296873,-0.014213379472494125,1.7651985564489627,1.635552894065758,0.021872714161872864,0.14690294861793518,-0.6474781036376953,-0.06959651410579681,-0.2046414613723755,-0.4597014784812927
1716895844.349259,-0.004086039029061794,1.769444312252191,1.6562855837785748,0.04164429381489754,0.1089705154299736,-0.5189655423164368,-0.047915004193782806,-0.23902438580989838,-0.30688273906707764
1716895844.401629,0.020516227930784225,1.7618164988882565,1.5941509593773031,0.09682606905698776,0.08350454270839691,-0.6126922965049744,0.01444815844297409,-0.3052358031272888,-0.36844441294670105
1716895844.458274,0.03649058938026428,1.7571307002283174,1.5472731158095876,0.12645907700061798,0.07515676319599152,-0.6658008098602295,0.0517943799495697,-0.296199232339859,-0.4102384150028229
1716895844.516879,0.046222057193517685,1.7554783457449215,1.519650351761067,0.13626384735107422,0.061716143041849136,-0.6579025387763977,0.060504257678985596,-0.2962820827960968,-0.364339679479599
1716895844.570067,0.0605030283331871,1.773112729126125,1.5994163201323308,0.15546703338623047,0.023818442597985268,-0.3428611159324646,0.07873307168483734,-0.33232390880584717,0.11119827628135681
1716895844.622467,0.07985153049230576,1.774278330467196,1.6037769971130769,0.18799114227294922,-0.0023150527849793434,-0.2675096094608307,0.11602693796157837,-0.3508927822113037,0.2130236029624939
1716895844.680146,0.09149579703807831,1.7737572348170179,1.614462982759077,0.19409342110157013,-0.03551178425550461,-0.18023289740085602,0.1119597926735878,-0.3783770501613617,0.32430434226989746
1716895844.732645,0.09649497270584106,1.776130668447555,1.618880215964258,0.18117570877075195,-0.054654285311698914,-0.11801658570766449,0.08355378359556198,-0.3848259747028351,0.38842442631721497
1716895844.793914,0.09490785747766495,1.7730268899685229,1.6260008289263377,0.15009170770645142,-0.08317001909017563,-0.059816136956214905,0.03367557376623154,-0.3987533152103424,0.4400004744529724
1716895844.851642,0.06692686676979065,1.7801993986175768,1.725509867884256,0.04386118799448013,-0.1508912891149521,0.2538677453994751,-0.11159079521894455,-0.4681301712989807,0.8213293552398682
1716895844.901005,0.04009491950273514,1.77122392231918,1.7512926229355057,-0.04696321859955788,-0.19870945811271667,0.3192848563194275,-0.2212190479040146,-0.5027022361755371,0.8462688326835632
1716895844.957426,0.04228562116622925,1.7579583645658232,1.7849488961195068,-0.04380007088184357,-0.24982598423957825,0.3954511284828186,-0.20167315006256104,-0.5321976542472839,0.8831789493560791
1716895845.019928,0.0408552885055542,1.7484548581110702,1.796080531064026,-0.051426924765110016,-0.2754240334033966,0.40038907527923584,-0.19755566120147705,-0.5303936004638672,0.8290613889694214
1716895845.069522,0.044962286949157715,1.726890338645648,1.813127214442519,-0.04114377498626709,-0.32276058197021484,0.4092324376106262,-0.17225047945976257,-0.5524629354476929,0.7839882969856262
1716895845.125955,0.0535302460193634,1.706874366778098,1.8323508870152285,-0.017392948269844055,-0.35947364568710327,0.4226348400115967,-0.13297614455223083,-0.5568931698799133,0.7490818500518799
1716895845.179126,0.0529971607029438,1.6859695495196059,1.8418947624789166,-0.0231835525482893,-0.3908367455005646,0.40200918912887573,-0.13143882155418396,-0.558868408203125,0.6769798994064331
1716895845.244637,0.05501551181077957,1.6719821552774368,1.8608380267488276,-0.019663356244564056,-0.40884929895401,0.4169110953807831,-0.11908881366252899,-0.54030442237854,0.6535588502883911
1716895845.294125,0.05149882286787033,1.6482043557765338,1.8452193899645049,-0.03162720426917076,-0.4125065803527832,0.33071228861808777,-0.124494269490242,-0.5032380819320679,0.5240848660469055
1716895845.34696,0.04927144944667816,1.6309752261198955,1.8131578920027702,-0.0380152203142643,-0.3872550427913666,0.21976377069950104,-0.12319902330636978,-0.42966365814208984,0.3831516206264496
1716895845.397271,0.04550199583172798,1.6146804939019612,1.820158150532301,-0.048545826226472855,-0.39624133706092834,0.21570482850074768,-0.12684161961078644,-0.40851062536239624,0.3589297831058502
1716895845.447594,0.01665574684739113,1.611984846170905,1.7845683110767978,-0.12215647101402283,-0.3423762619495392,0.12134778499603271,-0.19247205555438995,-0.30618858337402344,0.2526625692844391
